SiteID,ChooseMe,SiteCode,SiteName,TribTo,RFPID,MouthLat,MouthLon,SiteLat,SiteLon,ParkLat,ParkLon,County,NearTown,TownCardinal,HUC12Watershed,NearRoadCross,AccessContactName,AccessContactPhone,AccessContactEmail,AccessParking,LocationNotes,YearResto,ExpFunction
1022,FALSE,UNTtoShermansRM5052.Shermans,UNT.to.Shermans.Creek..RM.50.52.,Shermans Creek,,40.299149,-77.587483,40.302123,-77.592226,,,,,,,,,,,,Above cabin upstream of Rt. 274,,
1023,FALSE,UNTtoShermansRM5076.Shermans,UNT.to.Shermans.Creek..RM.50.76.,Shermans Creek,,40.296708,-77.590768,40.298461,-77.594737,,,,,,,,,,,,at culvert on 274,,
1024,FALSE,UNTtoShermansRM5043.Shermans,UNT.to.Shermans.Creek.RM.50.43,Shermans Creek,,40.299149,-77.585948,40.302937,-77.588272,,,,,,,,,,,,Big Spring Road,,
1025,FALSE,UNTtoShermansRM5093.Shermans,UNT.to.Shermans.Creek.RM.50.93,Shermans Creek,,40.294849,-77.592389,40.300903,-77.602706,,,,,,,,,,,,Off of Bryner Road,,
1026,FALSE,UNTtoShermansRM5238.Shermans,UNT.to.Shermans.Creek.RM.52.38,Shermans Creek,,40.284042,-77.612744,40.283991,-77.612519,,,,,,,,,,,,At mouth on powerline clearing,,
1027,FALSE,UNTtoShermansRM5252.Shermans,UNT.to.Shermans.Creek.RM.52.52,Shermans Creek,,40.282641,-77.614279,40.282641,-77.614279,,,,,,,,,,,,Mouth,,
1028,FALSE,UNTtoSouthTowandaRM081.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.0.81.,South Branch Towanda Creek,,41.698864,-76.464522,41.698696,-76.464365,,,,,,,,,,,,@ mouth - Keith Rider property Rt. 220                   Stream is also known as Wickham Falls Run,,
1029,FALSE,UNTtoSouthTowandaRM081Upstream.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.0.81....Upstream,South Branch Towanda Creek,,41.698864,-76.464522,41.70308,-76.44989,,,,,,,,,,,,Wickham Falls Rd by gasline right of way                   Stream is also known as Wickham Falls Run,,
1030,FALSE,UNTtoSouthTowandaRM098.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.0.98.,South Branch Towanda Creek,,41.696595,-76.464856,41.6966,-76.465,,,,,,,,,,,,At mouth across South Branch Towanda Creek,,
1031,FALSE,UNTtoSouthTowandaRM1150.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.11.50.,South Branch Towanda Creek,,41.573567,-76.416148,41.573635,-76.415982,,,,,,,,,,,,Elmer Stevens 414 Laddsburg Rd,,
1032,FALSE,UNTtoSouthTowandaRM1192.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.11.92.,South Branch Towanda Creek,,41.569047,-76.41498,41.568726,-76.415159,,,,,,,,,,,,At mouth,,
1033,FALSE,UNTtoSouthTowandaRM1282.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.12.82.,South Branch Towanda Creek,,41.56854,-76.403813,41.568401,-76.403753,,,,,,,,,,,,At mouth on Towanda Borough Property.  Upstream of Access road it is a swamp.,,
1034,FALSE,UNTtoSouthTowandaRM1400.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.14.00.,South Branch Towanda Creek,,41.577761,-76.389041,41.577697,-76.389868,,,,,,,,,,,,upstream ~50m of mouth off farm on Shaffers Notch Rd.,,
1035,FALSE,UNTtoSouthTowandaRM1462.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.14.62.,South Branch Towanda Creek,,41.580914,-76.381264,41.583627,-76.382386,,,,,,,,,,,,Murphy Road,,
1036,FALSE,UNTtoSouthTowandaRM238.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.2.38.,South Branch Towanda Creek,,41.678911,-76.461628,41.6787,-76.4619,,,,,,,,,,,,At mouth,,
1037,FALSE,UNTtoSouthTowandaRM309.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.3.09.,South Branch Towanda Creek,,41.670006,-76.457456,41.669511,-76.457806,,,,,,,,,,,,Kellogg Road,,
1038,FALSE,UNTtoSouthTowandaRM693.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.6.93.,South Branch Towanda Creek,,41.624958,-76.436657,41.622825,-76.433757,,,,,,,,,,,,"Snitzle Ln; Just a trickle, not enough to gather data",,
1039,FALSE,UNTtoSouthTowandaRM723.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.7.23.,South Branch Towanda Creek,,41.621147,-76.438493,41.621218,-76.43985,,,,,,,,,,,,Henry Hill Drive and Rt 220,,
1040,FALSE,UNTtoSouthTowandaRM741.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.7.41.,South Branch Towanda Creek,,41.618876,-76.438655,41.618494,-76.438416,,,,,,,,,,,,At mouth and upstream across from Wyoming Casing Services,,
1041,FALSE,UNTtoSouthTowandaRM767.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.7.67.,South Branch Towanda Creek,,41.615673,-76.441219,41.615674,-76.44122,,,,,,,,,,,,Rt. 220 and Heath Hill Rd,,
1042,FALSE,UNTtoSouthTowandaRM827.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.8.27.,South Branch Towanda Creek,,41.609206,-76.44805,41.608735,-76.445178,,,,,,,,,,,,96 Leeway Dr,,
1043,FALSE,UNTtoSouthTowandaRM882.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.8.82.,South Branch Towanda Creek,,41.602769,-76.439207,41.602994,-76.438408,,,,,,,,,,,,29 Elementary Ln,,
1044,FALSE,UNTtoSouthTowandaRM987.SouthTowanda,UNT.to.South.Branch.Towanda.Creek..RM.9.87.,South Branch Towanda Creek,,41.591556,-76.433514,41.591633,-76.433313,,,,,,,,,,,,At mouth near French Creek Rd,,
1045,FALSE,UNTtoSouthTowandaRM790.SouthTowanda,UNT.to.South.Branch.Towanda.Creek.RM.7.90,South Branch Towanda Creek,,41.614012,-76.443785,41.614308,-76.444287,,,,,,,,,,,,R. Ben Lejldal route 220,,
1046,FALSE,UNTtoSusquehannaRiverRM9286.SusquehannaRiver,UNT.to.Susquehanna.River..RM.92.86.,Susquehanna River,,40.603096,-76.95343,40.603583,-76.957483,,,,,,,,,,,,Gamelands  above house on Rt. 15,,
1047,FALSE,UNTtoSusquehannaRiverRM9342.SusquehannaRiver,UNT.to.Susquehanna.River..RM.93.42.,Susquehanna River,,40.610955,-76.953163,40.610061,-76.960438,,,,,,,,,,,,In Woods Near State Game lands parking area,,
1048,FALSE,UNTtoThreeSquareRM055Upstream.ThreeSquareHollow,UNT.to.Three.Square.Hollow.Run..RM.0.55....Upstream,Three Square Hollow Run,,40.163005,-77.496547,40.173243,-77.503821,,,,,,,,,,,,Park Hill Rd and Bridgewater Rd,,
1049,FALSE,UNTtoThreeSquareRM055.ThreeSquareHollow,UNT.to.Three.Square.Hollow.Run.RM.0.55,Three Square Hollow Run,,40.163005,-77.496547,40.163255,-77.497056,,,,,,,,,,,,Bridgewater Rd and Gameland Rd,,
1050,FALSE,CR0-CU,Conley Run (Upstream),Buffalo Creek,,,,40.9623,-77.037026,,,UNION,Miffinburg,S,0205020610 Buffalo Creek,,,,,,"Conley Run, Upstream Location;",2020,Upstream
1051,FALSE,CR0-SY,Stony Run,Buffalo Creek,,,,40.961603,-77.003231,,,UNION,Miffinburg,S,020502061005 Buffalo Creek,"Church Rd, Dieffenderfer Rd",Bucknell Univ,,,Bucknell Ropes Course Parking,"East of parking, to pavillion, follow trail north east to Stony Run",,Reference
1052,FALSE,CR0-TD,Conley Run (Downstream),Buffalo Creek,,,,40.962323,-77.03018,,,UNION,Miffinburg,S,0205020610 Buffalo Creek,,,,,,"Conley Run, Downstream Location;",2020,Downstream
1053,FALSE,EC0-ML,Elk Creek- Miller,Pine Creek,,,,40.958711,-77.374155,,,CENTRE,Rebersburg,W,0205030102 Pine Creek,Fox Gap Road and Rt 192,Jonathan King via Gemberling,,,"Walk upstream from Pointer Haven Parking - farm lane off fox gap road just before bridge over Elk Creek, travel upstream into streamside pasture",At Miller Property; Sample reach starts at upstream lip of Rock Vane at downstream edge of Miller Property,,Upstream
1054,FALSE,EC0-NF,Elk Creek- Neff,Pine Creek,,,,40.954447,-77.383049,,,CENTRE,Rebersburg,W,0205030102 Pine Creek,Fox Gap Road and RT 192,Bill Neff via Gemberling,,bill.neff.ii@gmail.com,Along fox gap road 100-200 m east of start of site,"At Neff Property, Downstream of Fox Gap Rd bridge; Gravel Springs; hike though old field/shrub forest to top of site, on S side, Upstream end of site is edge of pasture",,Downstream
1055,FALSE,EC0-PH,Elk Creek- Pointer Haven,Pine Creek,,,,40.957386,-77.37705,,,CENTRE,Rebersburg,W,0205030102 Pine Creek,Fox Gap Rd and Rt 192.,Chip Brown (Chesapeake Cons.),,239foxgap@gmail.com,"Turn in farm lane north of Elk Creek, drive east to lower pasture.","At Pointer Haven, Chip Brown Property; Start at rock above cattle access- river left on end of rock vane",2017,Downstream
1056,FALSE,EC0-SF,Elk Creek- Sheats Farm,Pine Creek,,,,40.955707,-77.381051,,,CENTRE,Rebersburg,W,0205030102 Pine Creek,Fox Gap Road and Rt. 192,Sheats via Gemberling,,,"Pull in Sheats driveway past pool, park at pine trees",At Sheats Farm; Instream restoration last fall; Start point estimated at shrub next to dam works,2020,Downstream
1057,FALSE,FO0-WD,UNT 19227 to White Deer,White Deer Creek,,,,41.017578,-77.179659,,,UNION,Lewisburg,E,020502061201 White Deer Creek,McCall Dam Rd and White Deer Creek Rd,Tom Stahl (DCNR) & Matthew Beaver (District Forester),/570-412-7322,"thstahl@pa.gov, mbeaver@pa.gov","pulloff area north of bridge, south of ""picinic area"" sign","Downstream from bridge and parking area, first trib on river right of White Deer Creek, start at mouth;",,Reference
1058,FALSE,FO0-YR,Yankee Run,Rapid Run,,,,40.9867,-77.2271,,,CENTRE,Lewisburg,E,0205020610 Buffalo Creek,Rte 192 and Buckhorn Rd,Tom Stahl (DCNR) & Matthew Beaver (District Foresters),/570-412-7322,"thstahl@pa.gov, mbeaver@pa.gov",Follow to cabin,From US block net: facing north in line with electric pole,,Reference
1059,FALSE,LR0-FM-L,Forman Downstream,Susquehanna River,,,,41.026693,-76.776058,,,NORTHUMBERLAND,Turbotville,W,0205020612 West Branch Susquehanna River,,,,,,"At Forman property, Downstream Location.",2020,Downstream
1060,FALSE,LR0-FM-M,Forman Middle,Susquehanna River,,,,41.028087,-76.77001,,,NORTHUMBERLAND,Turbotville,W,0205020612 West Branch Susquehanna River,,,,,,"At Forman property, Middle Location; 0m at tree by fenced farm lane crossing;",2020,Downstream
1061,FALSE,LR0-FM-U,Forman Upstream,Susquehanna River,,,,41.028781,-76.76658,,,NORTHUMBERLAND,Turbotville,W,0205020612 West Branch Susquehanna River,,,,,,"At Forman property, Upstream Location; Start at 18th fence post from upper right corner;",2020,Downstream
1062,FALSE,LR0-MA,Martin Farm,Susquehanna River,,,,41.048934,-76.736244,,,MONTOUR,Turbotville,W,0205020612 West Branch Susquehanna River,,,,,,At Al Martin Farm;,2016,Downstream
1063,FALSE,LR0-PF,Pfleegor Farm,Susquehanna River,,,,41.034352,-76.74827,,,MONTOUR,Turbotville,W,0205020612 West Branch Susquehanna River,,,,,,At Pfleegor Farm,2015,Downstream
1064,FALSE,LR0-SM,Smith Farm,Susquehanna River,,,,41.04128,-76.745599,,,MONTOUR,Turbotville,W,0205020612 West Branch Susquehanna River,,,,,,At Jeff Smith Farm,2015,Downstream
1065,FALSE,LR0-SR,Schnure Farm,Susquehanna River,,,,41.02335,-76.77872,,,NORTHUMBERLAND,Turbotville,W,0205020612 West Branch Susquehanna River,,,,,,At Schnure Farm,2015,Downstream
1066,FALSE,LS0-RA,Restoration Alliance on Little Shamokin,Shamokin Creek,,,,40.808917,-76.746278,40.808948,-76.74626,NORTHUMBERLAND,Sunbury,N,020501071006 City of Sunbury-Susquehanna River,Houser Rd and Clearview Dr.,Brenna Scheider (ext 306),5704954665,,Little Shamokin Watershed Association Pavillion,"Walk east of parking down the hill past the fish pond, start on the gravel bar",2015,Downstream
1067,FALSE,LU0-EL,East Buffalo Township Downstream,Susquehanna River,,,,40.96267,-76.90692,,,UNION,Lewisburg,E,0205020612 West Branch Susquehanna River,,,,,,"East Buffalo Township Building, Downstream; Start at footbridge",2016,Downstream
1068,FALSE,LU0-EU,East Buffalo Township Upstream,Susquehanna River,,,,40.96246,-76.90794,,,UNION,Lewisburg,E,0205020612 West Branch Susquehanna River,,,,,,"East Buffalo Township Building, Upstream; Start at Scoreboard",2016,Downstream
1069,FALSE,PC0-BL,UNT to Pine Creek- Downstream,Penns Creek,,,,40.90189,-77.357284,,,CENTRE,Woodward,W,0205030102 Pine Creek,,,,,,"At Bzdil Farm, Downstream Location",2017,Downstream
1070,FALSE,PC0-BU,UNT to Pine Creek- Upstream,Penns Creek,,,,40.90339,-77.35796,,,CENTRE,Woodward,W,0205030102 Pine Creek,,,,,,"At Bzdil Farm, Upstream Location",2017,Downstream
1071,FALSE,PC0-SS,Sugar Shack Pine Creek,Penns Creek,,,,40.905852,-77.350628,,,CENTRE,Woodward,W,0205030102 Pine Creek,Rte 45 and Sugar Shack Drive,John Bzdil,,bzdilj@gmail.com,At cabin across from wood plank bridge,"At Bzdil Farm, Sugar Shack; Start at conservation easement boundary",,Reference
1072,FALSE,PC0-VR,Voneida Run,Penns Creek,,,,40.905194,-77.345991,,,CENTRE,Woodward,W,0205030102 Pine Creek,,,,,,"At Bzdil Farm, on Voneida Run;",2019,Reference
1077,FALSE,SP0-DM,Spring Creek- Middle,Bald Eagle Creek,,,,40.781866,-77.746277,,,CENTRE,Boalsburg,W,0205020401 Spring Creek,,,,,,"At Dreibelbis Farm, Nittany Farm Lane, Middle",2018,Downstream
1078,FALSE,SP0-DU,Spring Creek- Upstream,Bald Eagle Creek,,,,40.78505,-77.73557,,,CENTRE,Boalsburg,W,0205020401 Spring Creek,,,,,,"At Dreibelbis Farm, Shearer Road, Upstream",2019,Downstream
1079,FALSE,SP0-MV,Spring Creek-Downstream,Bald Eagle Creek,,,,40.781123,-77.757491,,,CENTRE,Boalsburg,W,0205020401 Spring Creek,,,,,,"At 	Mountain View Golf Course",2019,Downstream
1080,FALSE,TC0-BL,Baylor Downstream,Susquehanna River,,,,40.93062,-76.91642,,,UNION,Lewisburg,E,0205020612 West Branch Susquehanna River,,,,,,"At Baylor Farm, Downstream Location.",2015,Downstream
1081,FALSE,TC0-BU,Baylor Upstream,Susquehanna River,,,,40.930641,-76.91756,40.931535,-76.917712,UNION,Lewisburg,E,0205020612 West Branch Susquehanna River,Pheasant Ridge Road & Pheasant Ridge Farm Lane,Savannah Rhodes & PPO (union CCD),,,PN mowed field by Creek,"At Baylor Farm, Upstream Location. Walk from parking south to stream",2015,Downstream
1082,FALSE,TC0-CB-L,Carl Brown Downstream,Susquehanna River,,,,40.92994,-76.92643,,,UNION,Lewisburg,E,0205020612 West Branch Susquehanna River,,,,,,"At Carl Brown Farm, Downstream of Confluence",2016,Downstream
1083,FALSE,TC0-CB-M,Carl Brown Mountain Trib,Susquehanna River,,,,40.929338,-76.927445,,,UNION,Lewisburg,E,0205020612 West Branch Susquehanna River,,,,,,"At Carl Brown Farm, UNT Trib to Turtle Creek (Mountain Trib)",2016,Downstream
1084,FALSE,TC0-CB-U,Carl Brown Upstream,Susquehanna River,,,,40.92942,-76.92743,40.930354,-76.926662,UNION,Lewisburg,E,0205020612 West Branch Susquehanna River,Old Schoolhouse Rd & Carl H. Brown farm lane,Savannah Rhodes (Union CCD) & PPO,,,Along farm lane before house & sheds,"At Carl Brown Farm, Upstream of Confluence; Start just above trib",2016,Downstream
1085,FALSE,TC0-GL,Griffith Downstream,Susquehanna River,,,,41.026693,-76.776058,,,NORTHUMBERLAND,Lewisburg,E,0205020612 West Branch Susquehanna River,,,,,,"At Griffith property, Downstream Location;",2019,Downstream
1086,FALSE,TC0-GU,Griffith Upstream,Susquehanna River,,,,40.929133,-76.936521,,,UNION,Lewisburg,E,0205020612 West Branch Susquehanna River,Salem Church Rd and Hubler Rd,Savannah Rhodes (Union CCD) + PPO,,,Behind barn on left (alond farm lane),"At Griffith property, Upstream Location; Start by pool nearest to 2nd phone pole upstream of field edge",2019,Downstream
1087,FALSE,TC0-SB-L,Steve Brown Downstream,Susquehanna River,,,,40.9283,-76.94332,,,UNION,Lewisburg,E,0205020612 West Branch Susquehanna River,,,,,,"At Steve Brown Farm, Downstream Location;",2016,Downstream
1088,FALSE,TC0-SB-U,Steve Brown Upstream,Susquehanna River,,,,40.92848,-76.945236,,,UNION,Lewisburg,E,0205020612 West Branch Susquehanna River,Pheasant Ridge + Salem Ridge Rd,Savannah Rhoads UnionCCD Private Property Owner,,,Farm Lane-follow to barns+edge fields to Turtle Creek,"At Steve Brown Farm, Upstream Location; Start at upper cattle crossing;",2016,Downstream
1089,FALSE,WF0-FL,Farm Lane,Winfield Creek,,,,40.898657,-76.8954,,,Union,Winfield,,020502061207 TurtleCreek-WestBranchSuquehannaRiver,Rte 45 and Faylor Lane,Ivan Yoder,570-524-3860,,Farm lane opposite Faylor Lane (south side of Rte 45),DS end 30 m upstream of pond/Facing N - within 5 m of barnyard fence corner,,Downstream
1090,FALSE,WF0-NW,NW Headwater,Winfield Creek,,,,40.895166,-76.91079,,,Union,Winfield,E,020502061207 TurtleCreek-WestBranchSuquehannaRiver,Stein Lane and Rte. 304,Shannon Stamm,570-524-3860,sbstamm@unionco.org,Room for 1 truck at pulloff on edge of field on the NE side of culvert/bridge; another truck could park on east side of Stein Lane,~28 m north of Rte 304 culvert,,Downstream
1091,FALSE,WF0-SW,SW Headwater,Winfield Creek,,,,40.89251,-76.91155,,,Union,Winfield,E,TurtleCreek-WestBranchSuquehannaRiver_020502061207,Stein Lane and Rt 304,Savannah Rhoads (Bud Walter),,,Gravel lane near stream at culvert,"Downstream end is 7 m from electric fence over the creek, upstream of forested buffer",,Downstream
1092,FALSE,Bonnel.Pine,Bonnell Run,Pine Creek,,41.438184,-77.511051,41.439379,-77.510021,,,Lycoming,Slate Run,N,020502050604 MillRun-PineCreek,Rte 414 and T610,Tom Stahl (DCNR) & (District Forester),/570-753-5409,"thstahl@pa.gov,",Golden Eagle Trailhead parking lot along Rte 414,"High Link Order, Scouted 5/4/2022 - see notes. Tiadaghton State Forest. Bottom of site at banked tree ~3m upstream of flow constriction (gravel bar/woody debris).",,
1093,FALSE,Manor.Slate,Manor Fork,Slate Run,,41.512345,-77.522969,41.512048,-77.534861,,,Lycoming,Slate Run,S,020502050603 SlateRun,Slate Run Road and Francis Rd,Tom Stahl (DCNR) & (District Forester),/570-753-5409,thstahl@pa.gov,pulloff at crossroads of Slate Run Rd and Francis Rd,"Low Link Order, Scouted 5/4/2022 - see notes. Tiadaghton State Forest. Bottom of site is were channel narrows and trail comes back to stream. Top of site is 30m downstream of bridge.",,
1094,FALSE,Daugherty.Manor,Daugherty Branch,Manor Fork,,,,41.512166,-77.537725,,,,,,SlateRun_020502050603,,,,,,"Low Link Order, Scouted 5/4/2022 - see notes",,
1095,FALSE,OwaseeSlide.Pine,Owasee Slide Run,Pine Creek,,41.721015,-77.441293,41.72141,-77.441823,,,Tioga,Ansonia,N,020502050601_TroutRun-PineCreek,Owasee Slide Road and Colton Rd,Tom Stahl (DCNR) & Jim Hyland (District Forester),/570-724-2868,"thstahl@pa.gov, jhyland@pa.gov",Pulloff at Owasee Slide Rd just before bridge over tributary,"High Link Order, Scouted 5/12/2022 -see notes. Tioga State Forest. Pine Creek Gorge Natural Area. Bottom of site ~8m upstream of Owasee Slide Road where channel narrows between large rocks.",,
1096,FALSE,Darling.Pine,Darling Run,Pine Creek,,41.731562,-77.429671,41.730699,-77.428245,41.734106,-77.428464,Tioga,Ansonia,N,020502050601 TroutRun-PineCreek,Rt 362 and Colton Rd,Tom Stahl (DCNR) & Jim Hyland (District Forester),/570-724-2868,"thstahl@pa.gov, jhyland@pa.gov",Darling Run Parking Area,"Low Link Order, Scouted 5/12/2022 -see notes.  Tioga State Forest. Pine Creek Gorge Natural Area. Bottom of site ~ 20-25 m upstream of rail trail bridge",,
1097,FALSE,UNTRM048Darling.Darling,UNT RM 0.48 to Darling Run,Darling Run,,41.726618,-77.423025,41.726451,-77.423158,,,Tioga,Ansonia,N,020502050601_TroutRun-PineCreek,Copp Hollow Rd and Darling Run Rd,Tom Stahl (DCNR) & Jim Hyland (District Forester),/570-724-2868,"thstahl@pa.gov, jhyland@pa.gov",Pulloff at the crossroads of Copp Hollow Rd and Darling Run Rd,"Low Link Order, Scouted 5/12/2022 -see notes. Tioga State Forest. Pine Creek Gorge Natural Area. Bottom of site is where stream meets at bottom of pool of waterfall.",,
1098,FALSE,Daugherty.Kettle,Daugherty Run,Kettle Creek,,,,41.446011,-77.880557,,,,,,MiddleKettleCreek_020502030105,,,,,,"High Link Order, Scouted 5/12/2022 -see notes",,
1099,FALSE,Trout.Kettle,Trout Run,Kettle Creek,,,,41.451275,-77.947531,,,,,,LowerKettleCreek_020502030106,,,,,,"Low Link Order, Scouted 5/12/2022 -see notes",,
1100,FALSE,BigSpring.Kettle,Big Spring Brook,Kettle Creek,,41.634716,-77.577946,41.63531,-77.57624,,,Tioga,Germania,W,UpperKettleCreek_020502030102,Letonia Rd and Sliders Rd,DCNR & District Forester Tom Stahl & Timothy Land,"570-724-2868, 570-560-2991",jhyland@pa.gov,Pull off near mouth of trib on Leetonia Road,"High Link Order, Scouted 5/12/2022 -see notes, Downstream end 3 m downstream of woody debris jam, upstream end split into 3 channels, 2 were dry, 1 with little water (spring).  Access site from cabin off of letonia Rd Downstream of ""Big Spring"".",,
1101,FALSE,Billing.Kettle,Billings Branch,Kettle Creek,,41.628966,-77.576521,41.629544,-77.573753,,,Tioga,Germaina,W,UpperKettleCreek_020502030102,Lettonia Rd and Sliders Rd,DCNR & Dist. Forester Tom Stahl and Jim Hyland,570-724-2868 570-560 2491,jhyland@pa.gov,pull off south of unnamed trib to kettle creek downstream of Billings Branch,"Low Link Order, Scouted 5/12/2022 -see notes",,
1103,FALSE,Glass.Loyalsock,Glass Creek,Loyalsock Creek,,41.450706,-76.422531,41.419706,-76.418997,,,Sullivan,Lopez,E,GlassCreek-LoyalsockCreek_020502060302,State Game Lands roads towards Thorndale,Victor Rose (PGC) John Wright & Beth Lester Stockwell,"570-675-1143, 570-479-7305","vrosa@pa.gov, Johnwright@pa.gov",At thorndale cabin (private property near glass creek- bottom of site ~10 m from split on east side,"Low Link Order,  Pre-2022 location: 41.450655, -76.422818",,
1104,FALSE,UNTGlass.Glass,Unnamed Tributary to Glass Creek,Glass Creek,,,,41.419564,-76.418265,,,,,,GlassCreek-LoyalsockCreek_020502060302,,,,,,"Low Link Order,",,
1105,FALSE,Shanerburg.Loyalsock,Shanerburg Run,Loyalsock Creek,,41.452454,-76.530415,41.439182,-76.531383,,,Sullivan,Eagles Mere,W,020502060304 LittleLoyalsockCreek-LoyalsockCreek,Shanerburg Rd and Route 154,Tom Stahl (DCNR) & Rich Glinski (District Forester_,/570-946-4049,"thstahl@pa.gov, rglinski@pa.gov",Park at Equestrian trail head next to site,"Low Link Order. Loyalsock State Forest. Pulloff at bottom of hill on Shanerburg Rd. Start at big Hemlock, bottom of big boulder rifflely area. Top where flow channel pours in.",,
1106,FALSE,UNTPoleBridge.Shanersburg,Tributary to Pole Bridge Run/Shanersburg Run,Pole Bridge Run/Shanersburg Run,,,,41.431933,-76.537201,,,,,,LittleLoyalsockCreek-LoyalsockCreek_020502060304,,,,,,"Low Link Order,",,
1107,FALSE,UNTRM041.ZinckFork,UNT RM 0.41,Zinck Fork,17455,41.327197,-77.446328,41.322474,-77.446123,,,LYCOMING,Waterville,E,020502050606 Upper Pine Bottom Run-Pine Creek,Zinck Fork Road and St Rte 44,Tom Stahl (DCNR) & (District Forester),/570-753-5409,"thstahl@pa.gov,",ATV trail crossing and pulloff,"Tiadaghton State Forest. Pull off on Zinck rd just upstream of trib mouth across from gated residence, started at mouth",,
1108,FALSE,UNTRM434.UpperPineBottom,UNT RM 4.34 to Upper Pine Bottom Run,Upper Pine Bottom Run,17456,41.316268,-77.460133,41.316114,-77.460286,,,LYCOMING,Waterville,E,020502050606 Upper Pine Bottom Run-Pine Creek,Zinck Fork Road and State Route 44,Tom Stahl (DCNR) & (District Forester),/570-753-5409,"thstahl@pa.gov,",At road pulloff on NE side of Rte 44 upstream of tributary mouth,"Tiadaghton State Forest. From parking area cross RTE44 and walk toward cabin, turn left and follow Upper Pine Bottom run along rough trail to first tributary on river right  to UNT 4.34",,
1109,FALSE,UNTRM198.LittleKettle,UNT RM 1.98 to Little Kettle Creek,Little Kettle Creek,7446,41.579308,-77.703293,41.579308,-77.703293,,,Potter,Oleona,S,020502030101 Little Kettle Creek,Hungry Hollow Road and State Route 144,Tom Stahl (DCNR) & (District Forester),/814-274-3600,"thstahl@pa.gov,",Pulloff south of trib on Rte 144/44 N,Susquehannock State Forest. At mouth to culvert under 144 N,,
1110,FALSE,UNTRM209.UpperPineBottom,UNT RM 2.09 to Upper Pine Bottom Run,Upper Pine Bottom Run,17459,41.31916,-77.421128,41.319101,-77.420887,,,Lycoming,Haneyville,W,020502050606 Upper Pine Bottom Run-Pine Creek,Rte 44 and Rte 414,Jack Hill (DCNR),"O:717-772-0293, C:717-514-1154",jahill@pa.gov,Upper Pine Bottom Run State Park,Downstream end of site ~3 m upstream of mouth,,
1111,FALSE,UNTRM168.Ott,UNT RM 1.68 to Ott Fork,Ott Fork,17461,41.297239,-77.423069,41.297097,-77.422923,,,Lycoming,Waterville,E,020502050606 Upper Pine Bottom Run-Pine Creek,Ott Fork Rd and Coudersport Pike (State Route 664),Tom Stahl (DCNR) & (District Forester),/570-753-5409,"thstahl@pa.gov,",Dead end turn around of Ott Fork Rd,"Tiadaghton State Forest. Started at old 2-track that crosses tributary, upstream of hanging culvert",,
1112,FALSE,UNTRM024.UNTRM168.Ott,UNT RM 0.24 to UNT RM 1.68 to Ott Fork,Ott Fork,17462,41.294513,-77.42026,41.294513,-77.42026,,,Lycoming,Waterville,E,020502050606 Upper Pine Bottom Run-Pine Creek,Ott Fork Rd and Coudersport Pike (State Route 664),Tom Stahl (DCNR) & (District Forester),/570-753-5409,"thstahl@pa.gov,",Parking lot at end of Ott Fork Rd,Tiadaghton State Forest. From parking low follow Ott Fork trail. Turn Rt on Pine Trail to unamed trib RM 0.24.  Mouth is just beyond where Pine Trail crosses lower tributary,,
1113,FALSE,UNTRM131.LowerPineBottom,UNT RM 1.31 to Lower Pine Bottom Run,Lower Pine Bottom Run,17464,41.301062,-77.396233,41.301062,-77.396233,,,Lycoming,Waterville,E,020502050606 Upper Pine Bottom Run-Pine Creek,Lower Pine Bottom Road and State Route 44,Tom Stahl (DCNR) & (District Forester),/570-753-5409,thstahl@pa.gov,Pulloff on Lower Pine Bottom Rd near mouth,"Tiadaghton State Forest. Upstream of pulloff on opposite side of creek, barely visible on ground",,
1114,FALSE,UNTRM138.UpperPineBottom,UNT RM 1.38 to Upper Pine Bottom,Upper Pine Bottom Run,17458,41.319266,-77.40841,41.319266,-77.40841,,,Lycoming,Waterville,E,020502050606 Upper Pine Bottom Run-Pine Creek,State Route 144 and State Route 44 near Waterville,Tom Stahl (DCNR) & (District Forester),/570-753-5409,"thstahl@pa.gov,",Pulloff downstream of mouth <0.1 mile,Tiadaghton State Forest. Started ~10 m upstream of mouth in upper channel.,,
